city_id,city_name,country_name,country_id
5231,Prefeitura de Guarulhos,Brazil,3
5232,San Pedro Garza García,Mexico,10
5233,Junta Intermunicipal de la Región Norte del Estado de Jalisco (JINOR),Mexico,10
5234,Montes de Oca,Costa Rica,6
5235,Alcaldía Distrital de Santa Marta,Colombia,5
5236,Municipality of Rauch,Argentina,1
5237,Ayuntamiento de Hermosillo,Mexico,10
5238,Municipality of Patagones,Argentina,1
5239,Floresta,Colombia,5
5240,San Justo (Argentina),Argentina,1
5241,Coatzacoalcos,Mexico,10
5242,Prefeitura de Osasco,Brazil,3
5243,Municipality of Patagones,Argentina,1
5244,Junta Municipal de Medio Ambiente Lagunas (JIMAL),Mexico,10
5245,Municipalidad de Cañas,Costa Rica,6
5246,Ayuntamiento San Nicolás de los Garza,Mexico,10
5247,Municipality of Belo Horizonte,Brazil,3
5248,San Bernardo,Chile,4
5249,Prefeitura de Itatiba,Brazil,3
5250,Municipalidad de San Borja,Peru,13
5251,Municipio de Santa Catarina Pinula,Guatemala,8
5252,Municipality of San Pedro Tlaquepaque,Mexico,10
5253,Junta Municipal de Medio Ambiente Lagunas (JIMAL),Mexico,10
5254,Municipalidad de Desamparados,Costa Rica,6
5255,Ciudad Madero,Mexico,10
5256,Municipio de Loja,Ecuador,7
5257,Municipality of Belo Horizonte,Brazil,3
5258,Municipalidad de Miraflores,Peru,13
5259,Alcaldía de Cúcuta,Colombia,5
5260,Municipality of Curridabat,Costa Rica,6
5261,Municipalidad Distrital de Ate,Peru,13
5262,Prefeitura de Extrema,Brazil,3
5263,City of Goiânia,Brazil,3
5264,Ayuntamiento de Celaya,Mexico,10
5265,Municipality of Fortaleza,Brazil,3
5266,Alcaldía de Villavicencio,Colombia,5
5267,Tilarán,Costa Rica,6
5268,Prefeitura de Itapoá,Brazil,3
5269,Prefeitura de São Leopoldo,Brazil,3
5270,Prefeitura de Jundiaí,Brazil,3
5271,Prefeitura Municipal de Contagem,Brazil,3
5272,Municipalidad de Machu Picchu,Peru,13
5273,Guarco,Costa Rica,6
5274,Municipio de Escuintla,Guatemala,8
5275,Ayuntamiento de Celaya,Mexico,10
5276,Municipalidad de Belén,Costa Rica,6
5277,Municipality of Patagones,Argentina,1
5278,Concejo Municipal de Distrito de Monte Verde,Costa Rica,6
5279,Municipalidad  de Valparaíso,Chile,4
5280,Arteaga,Argentina,1
5281,Municipality of La Antigua Guatemala,Guatemala,8
5282,Prefeitura Municipal de Boa Vista,Brazil,3
5283,Municipalidad de Portoviejo,Ecuador,7
5284,Puerto Cortés,Honduras,9
5285,Municipalidad de Providencia,Chile,4
5286,Crespo,Argentina,1
5287,Municipalidad de Peñalolén,Chile,4
5288,Municipalidad de Portoviejo,Ecuador,7
5289,Municipio La Chorrera,Panama,11
5290,Prefeitura Municipal de Petrolina,Brazil,3
5291,Prefeitura de Porto Velho,Brazil,3
5292,Prefeitura de Pato Branco,Brazil,3
5293,Municipality of Recife,Brazil,3
5294,Municipalidad de Puerto Barrios,Guatemala,8
5295,Prefeitura de Engenheiro Coelho,Brazil,3
5296,Gámeza,Colombia,5
5297,Beteitiva,Colombia,5
5298,Prefeitura de Cruzeiro do Sul,Brazil,3
5299,Ayuntamiento de Hermosillo,Mexico,10
5300,General Pueyrredon,Argentina,1
5301,Zinacantepec,Mexico,10
5302,Municipalidad  de Valparaíso,Chile,4
5303,Municipality of San Martín de los Andes,Argentina,1
5304,Reconquista,Argentina,1
5305,Alajuela,Costa Rica,6
5306,Distrito Metropolitano de Quito,Ecuador,7
5307,Municipio La Chorrera,Panama,11
5308,Municipalidad de Miraflores,Peru,13
5309,Municipality of San Pedro Tlaquepaque,Mexico,10
5310,Alcaldia de Pasto,Colombia,5
5311,Envigado,Colombia,5
5312,Prefeitura de São Paulo,Brazil,3
5313,Municipality of Recife,Brazil,3
5314,Municipio de San Pedro de Urabá,Colombia,5
5315,Bogotá Distrito Capital,Colombia,5
5316,Ayuntamiento de Zapopan,Mexico,10
5317,Municipality of Caldas,Colombia,5
5318,Junta Intermunicipal de Medio Ambiente de la Costa Sur (JICOSUR),Mexico,10
5319,Prefeitura de Dois Irmãos,Brazil,3
5320,Prefeitura de Serra Talhada,Brazil,3
5321,Uruapan,Mexico,10
5322,Renca,Chile,4
5323,Municipality of Medellín,Colombia,5
5324,Prefeitura de Guabiruba,Brazil,3
5325,Prefeitura de Campina Grande,Brazil,3
5326,Municipality of San Antonio de Areco,Argentina,1
5327,Junta Intermunicipal de Medio Ambiente del Ayuquila Alto,Mexico,10
5328,Prefeitura de Quissamã,Brazil,3
5329,Municipalidad de General Alvear (Mendoza),Argentina,1
5330,Uruapan,Mexico,10
5331,Municipalidad Distrital de Ate,Peru,13
5332,Municipalidad de Peñalolén,Chile,4
5333,Nueva Concepción,Guatemala,8
5334,Municipio de Cajamarca,Colombia,5
5335,San Sebastián de Mariquita,Colombia,5
5336,Prefeitura de Santa Bárbara,Brazil,3
5337,Municipalidad de General Alvear (Mendoza),Argentina,1
5338,San Carlos Sud,Argentina,1
5339,Municipalidad de Providencia,Chile,4
5340,Gobierno Municipal de Toluca de Lerdo,Mexico,10
5341,Municipalidad de La Paz,Bolivia,2
5342,Prefeitura de Aracaju,Brazil,3
5343,Prefeitura Municipal de Santos,Brazil,3
5344,Prefeitura de Itapoá,Brazil,3
5345,Municipality of Caldas,Colombia,5
5346,City of Monterrey,Mexico,10
5347,Prefeitura de Manaus,Brazil,3
5348,Santiago de Cali,Colombia,5
5349,Concejo Municipal de Distrito de Monte Verde,Costa Rica,6
5350,Alcaldía de Florencia,Colombia,5
5351,Gobierno Municipal de Toluca de Lerdo,Mexico,10
5352,Municipalidad de San José,Costa Rica,6
5353,Prefeitura de Serra Talhada,Brazil,3
5354,Mexico City,Mexico,10
5355,Región Metropolitana de Santiago,Chile,4
5356,Municipalidad de Cañas,Costa Rica,6
5357,Municipality of Fortaleza,Brazil,3
5358,Ayuntamiento de Culiacán,Mexico,10
5359,Metropolitan Municipality of Lima,Peru,13
5360,Municipalidad de Belén,Costa Rica,6
5361,Municipality of Porto Alegre,Brazil,3
5362,Municipalidad de San Carlos de Bariloche,Argentina,1
5363,Ayuntamiento de Atenguillo,Mexico,10
5364,Alajuela,Costa Rica,6
5365,Guaminí,Argentina,1
5366,Municipalidad de Provincial de Arequipa,Peru,13
5367,Prefeitura do Jaboatão dos Guararapes,Brazil,3
5368,Prefeitura de São Paulo,Brazil,3
5369,Presidencia Municipal de Saltillo,Mexico,10
5370,Prefeitura de Monteiro Lobato,Brazil,3
5371,Prefeitura de Florianópolis,Brazil,3
5372,San Bernardo,Chile,4
5373,Puerto Varas,Chile,4
5374,Municipality of Porto Alegre,Brazil,3
5375,Alcaldía de Yopal,Colombia,5
5376,Bogotá Distrito Capital,Colombia,5
5377,Municipalidad  de Rosario,Argentina,1
5378,Arteaga,Argentina,1
5379,Puerto Cortés,Honduras,9
5380,Prefeitura de Alexânia,Brazil,3
5381,Presidencia Municipal de Saltillo,Mexico,10
5382,Prefeitura do Jaboatão dos Guararapes,Brazil,3
5383,Alcaldía de Sincelejo,Colombia,5
5384,Ciudad de Asunción,Paraguay,12
5385,Alcaldia de Madrid,Colombia,5
5386,Alcaldia de Manizales,Colombia,5
5387,Metepec,Mexico,10
5388,Municipality of Medellín,Colombia,5
5389,Gobierno Autónomo Municipal de Tarija,Bolivia,2
5390,Corrales,Colombia,5
5391,Santiago de Guayaquil,Ecuador,7
5392,Municipalidad de Magdalena del Mar,Peru,13
5393,Ciudad de Juárez,Mexico,10
5394,Municipalidad de Portoviejo,Ecuador,7
5395,Municipalidad de Peñalolén,Chile,4
5396,Municipality of Santa Catarina,Mexico,10
5397,Municipalidad de Magdalena del Mar,Peru,13
5398,Prefeitura Municipal de Petrolina,Brazil,3
5399,Distrito Metropolitano de Quito,Ecuador,7
5400,Ramona,Argentina,1
5401,Municipio de San Jose,Guatemala,8
5402,Prefeitura de Sobral,Brazil,3
5403,San Pedro de la Paz,Chile,4
5404,San Bernardo,Chile,4
5405,Municipalidad de Peñalolén,Chile,4
5406,Municipio de Iztapa,Guatemala,8
5407,Bogotá Distrito Capital,Colombia,5
5408,Ramona,Argentina,1
5409,Alcaldia de Montería,Colombia,5
5410,Prefeitura de Betim,Brazil,3
5411,Prefeitura de São Paulo,Brazil,3
5412,Prefeitura de Brumadinho,Brazil,3
5413,Municipality of Rauch,Argentina,1
5414,Municipalidad Venado Tuerto,Argentina,1
5415,Puerto Varas,Chile,4
5416,Municipalidad  de Rosario,Argentina,1
5417,Municipalidad de la Ciudad de Neuquén,Argentina,1
5418,Junta Intermunicipal de la Cuenca Baja del Rio Ayuquila (JIRA),Mexico,10
5419,Alcaldia de Pasto,Colombia,5
5420,Prefeitura de Caruaru,Brazil,3
5421,Comodoro Rivadavia,Argentina,1
5422,Municipalidad de Peñalolén,Chile,4
5423,Mongua,Colombia,5
5424,Guatemala City,Guatemala,8
5425,San Justo (Argentina),Argentina,1
5426,Prefeitura de Boa Ventura,Brazil,3
5427,Municipality of San Antonio de Areco,Argentina,1
5428,Prefeitura do Rio de Janeiro,Brazil,3
5429,Prefeitura Municipal de Sumaré,Brazil,3
5430,Municipio de Tierras Altas,Panama,11
5431,Municipalidad  de Valparaíso,Chile,4
5432,Guaminí,Argentina,1
5433,Prefeitura de Porto Velho,Brazil,3
5434,Municipalidad de La Unión,Costa Rica,6
5435,Municipalidad de Montecarlo,Argentina,1
5436,Prefeitura de Guabiruba,Brazil,3
5437,Municipio de Tierras Altas,Panama,11
5438,Alcaldía de Ríohacha,Colombia,5
5439,Prefeitura de Tangará da Serra,Brazil,3
5440,Municipalidad de Desamparados,Costa Rica,6
5441,Municipalidad Venado Tuerto,Argentina,1
5442,Prefeitura de Pau Brasil,Brazil,3
5443,Busbanza,Colombia,5
5444,Alcaldía de Villavicencio,Colombia,5
5445,Municipalidad de Belén,Costa Rica,6
5446,Gámeza,Colombia,5
5447,Ayuntamiento de Hermosillo,Mexico,10
5448,Prefeitura de Nova Santa Rita,Brazil,3
5449,Municipalidad Distrital de La Molina,Peru,13
5450,Ayuntamiento de Atenguillo,Mexico,10
5451,Municipality of Belo Horizonte,Brazil,3
5452,Prefeitura de Canápolis,Brazil,3
5453,Guarco,Costa Rica,6
5454,Bogotá Distrito Capital,Colombia,5
5455,Municipality of Corrientes,Argentina,1
5456,Prefeitura de Aracaju,Brazil,3
5457,San Pedro Garza García,Mexico,10
5458,Ayuntamiento de Chihuahua,Mexico,10
5459,Municipality of Rauch,Argentina,1
5460,Municipalidad de Cañas,Costa Rica,6
5461,Ayuntamiento San Nicolás de los Garza,Mexico,10
5462,Prefeitura de Abaetetuba,Brazil,3
5463,Prefeitura de Alexânia,Brazil,3
5464,Prefeitura de Boa Ventura,Brazil,3
5465,Municipalidad Venado Tuerto,Argentina,1
5466,Municipalidad de la Ciudad de Neuquén,Argentina,1
5467,Prefeitura de Itá,Brazil,3
5468,Municipality of Santa Catarina,Mexico,10
5469,Ayuntamiento de Victoria (Tamaulipas),Mexico,10
5470,Alcaldía de Cúcuta,Colombia,5
5471,Alcaldía de Panamá,Panama,11
5472,Prefeitura Municipal de João Pessoa,Brazil,3
5473,Junta Intermunicipal de Medio Ambiente de la Costa Sur (JICOSUR),Mexico,10
5474,Ramona,Argentina,1
5475,Municipalidad de Peñalolén,Chile,4
5476,Municipalidad de Independencia (Peru),Peru,13
5477,Distrito Metropolitano de Quito,Ecuador,7
5478,Alcaldía de Villavicencio,Colombia,5
5479,Municipalidad Venado Tuerto,Argentina,1
5480,Ayuntamiento de Apodaca,Mexico,10
5481,Municipio de Cajamarca,Colombia,5
5482,Prefeitura de Nova Santa Rita,Brazil,3
5483,Municipio de Iztapa,Guatemala,8
5484,Municipalidad de San José,Costa Rica,6
5485,Alcaldía de Cuenca,Ecuador,7
5486,Municipalidad de La Paz,Bolivia,2
5487,Municipality of San Antonio de Areco,Argentina,1
5488,Prefeitura do município de Paiçandu,Brazil,3
5489,Alcaldía de Yopal,Colombia,5
5490,Santiago de Cali,Colombia,5
5491,Prefeitura de Rio Branco,Brazil,3
5492,Region Metropolitana de Guadalajara,Mexico,10
5493,Alcaldia de Madrid,Colombia,5
5494,Rio das Flores,Brazil,3
5495,Junta Intermunicipal de Medio Ambiente de la Costa Sur (JICOSUR),Mexico,10
5496,Prefeitura de Pau Brasil,Brazil,3
5497,Prefeitura de Dois Irmãos,Brazil,3
5498,Municipality of San Martín de los Andes,Argentina,1
5499,Rio das Flores,Brazil,3
5500,Municipality of Tópaga,Colombia,5
5501,Municipalidad de Concepción,Chile,4
5502,Municipality of Tópaga,Colombia,5
5503,Gobierno Municipal de Toluca de Lerdo,Mexico,10
5504,Municipalidad de Belén,Costa Rica,6
5505,Ayuntamiento de Hermosillo,Mexico,10
5506,Municipio de Escuintla,Guatemala,8
5507,Municipio de Colima,Mexico,10
5508,Camilo Aldao,Argentina,1
5509,Playa del Carmen,Mexico,10
5510,Prefeitura de Campina Grande,Brazil,3
5511,Municipalidad de Talca,Chile,4
5512,Intendencia de Montevideo,Uruguay,14
5513,Municipalidad de San José,Costa Rica,6
5514,Municipality of Ambato,Ecuador,7
5515,Santa Ana (Costa Rica),Costa Rica,6
5516,Prefeitura Municipal de Petrolina,Brazil,3
5517,Municipalidad de Avellaneda,Argentina,1
5518,Municipality of Porto Alegre,Brazil,3
5519,Ayuntamiento de Cuernavaca,Mexico,10
5520,Alcaldía Municipal de Armenia,Colombia,5
5521,Godoy Cruz,Argentina,1
5522,Municipality of Curitiba,Brazil,3
5523,Prefeitura de Carnaúba dos Dantas,Brazil,3
5524,Prefeitura de Aracaju,Brazil,3
5525,Prefeitura Municipal de Contagem,Brazil,3
5526,Municipalidad de Belén,Costa Rica,6
5527,Renca,Chile,4
5528,Municipalidad de Santiago de Surco,Peru,13
5529,Municipality of Rauch,Argentina,1
5530,Municipality of Recife,Brazil,3
5531,Municipalidad de Provincial de Arequipa,Peru,13
5532,Uruapan,Mexico,10
5533,Camilo Aldao,Argentina,1
5534,Municipalidad de Peñalolén,Chile,4
5535,Gámeza,Colombia,5
5536,Municipalidad de Puerto Barrios,Guatemala,8
5537,Ayuntamiento de Atenguillo,Mexico,10
5538,Prefeitura Municipal de Contagem,Brazil,3
5539,San Justo (Argentina),Argentina,1
5540,Prefeitura de Passo de Torres,Brazil,3
5541,Alcaldia de Manizales,Colombia,5
5542,Prefeitura de Pato Branco,Brazil,3
5543,Prefeitura de Brasiléia,Brazil,3
5544,Junta Intermunicipal de Medio Ambiente Altos Sur (JIAS),Mexico,10
5545,Ayuntamiento de Hermosillo,Mexico,10
5546,Mexico City,Mexico,10
5547,Prefeitura de Guarulhos,Brazil,3
5548,Prefeitura do Município de Maringá,Brazil,3
5549,Ayuntamiento de Morelia,Mexico,10
5550,Alcaldia de Cartago,Colombia,5
5551,Bogotá Distrito Capital,Colombia,5
5552,Municipalidad de San José,Costa Rica,6
5553,Municipalidad de Santiago,Chile,4
5554,Municipalidad de Tampico,Mexico,10
5555,San Justo (Argentina),Argentina,1
5556,Municipality of San Pedro Tlaquepaque,Mexico,10
5557,Bogotá Distrito Capital,Colombia,5
5558,Prefeitura de Guarulhos,Brazil,3
5559,Guatemala City,Guatemala,8
5560,Concejo Municipal de Distrito de Monte Verde,Costa Rica,6
5561,Aipromades Lago de Chapala,Mexico,10
5562,Município de Aparecida,Brazil,3
5563,Municipalidad Cerro Navia,Chile,4
5564,Municipalidad Distrital de Ate,Peru,13
5565,Municipalidad de Bellavista,Peru,13
5566,Municipality of Medellín,Colombia,5
5567,Bogotá Distrito Capital,Colombia,5
5568,Junta Intermunicipal de Medio Ambiente Altos Norte (JIAN),Mexico,10
5569,Region Metropolitana de Guadalajara,Mexico,10
5570,Municipalidad de Desamparados,Costa Rica,6
5571,Alcaldia de Montería,Colombia,5
5572,Prefeitura de Niterói,Brazil,3
5573,Junta Intermunicipal de Medio Ambiente de la Costa Sur (JICOSUR),Mexico,10
5574,Municipality of Corrientes,Argentina,1
5575,Godoy Cruz,Argentina,1
5576,Prefeitura de Vitória,Brazil,3
5577,Prefeitura de Pedreira,Brazil,3
5578,Prefeitura de Guanhães,Brazil,3
5579,Floresta,Colombia,5
5580,Municipalidad  de Rosario,Argentina,1
5581,Ayuntamiento de Apodaca,Mexico,10
5582,Ciudad de Juárez,Mexico,10
5583,Municipalidad de Comas,Peru,13
5584,Municipalidad de la Ciudad de Neuquén,Argentina,1
5585,Uranga,Argentina,1
5586,Coatzacoalcos,Mexico,10
5587,Municipality of Rauch,Argentina,1
5588,Santa Bárbara (Costa Rica),Costa Rica,6
5589,Municipality of Campinas,Brazil,3
5590,Ciudad Madero,Mexico,10
5591,San Justo (Argentina),Argentina,1
5592,Gámeza,Colombia,5
5593,Municipio de Bucaramanga,Colombia,5
5594,Busbanza,Colombia,5
5595,Itagüí,Colombia,5
5596,Guaminí,Argentina,1
5597,Prefeitura de Cordeirópolis,Brazil,3
5598,Ayuntamiento de Morelia,Mexico,10
5599,Prefeitura de Itatiba,Brazil,3
5600,Prefeitura de Sobral,Brazil,3
5601,Junta Intermunicipal de Medio Ambiente de la Costa Sur (JICOSUR),Mexico,10
5602,Ayuntamiento de Centro,Mexico,10
5603,San Bernardo,Chile,4
5604,Municipalidad de Bellavista,Peru,13
5605,Reconquista,Argentina,1
5606,Municipalidad de Bellavista,Peru,13
5607,Prefeitura de Cordeirópolis,Brazil,3
5608,Municipality of Belo Horizonte,Brazil,3
5609,Zarcero,Costa Rica,6
5610,Prefeitura de Betim,Brazil,3
5611,Ayuntamiento de Tonalá,Mexico,10
5612,Junta Intermunicipal de Medio Ambiente Altos Norte (JIAN),Mexico,10
5613,Municipality of Porto Alegre,Brazil,3
5614,Municipalidad de La Unión,Costa Rica,6
5615,Rio das Flores,Brazil,3
5616,Prefeitura de Extrema,Brazil,3
5617,Presidencia Municipal de Saltillo,Mexico,10
5618,General Pueyrredon,Argentina,1
5619,Municipio de Bucaramanga,Colombia,5
5620,Municipalidad de Tampico,Mexico,10
5621,Municipalidad de Miraflores,Peru,13
5622,Municipality of Patagones,Argentina,1
5623,Prefeitura de Campina Grande,Brazil,3
5624,Distrito Metropolitano de Quito,Ecuador,7
5625,Municipality of Medellín,Colombia,5
5626,Ayuntamiento de Hermosillo,Mexico,10
5627,Municipalidad de Avellaneda,Argentina,1
5628,Concejo Municipal de Distrito de Monte Verde,Costa Rica,6
5629,Prefeitura Municipal de Araçatuba,Brazil,3
5630,Municipalidad Venado Tuerto,Argentina,1
5631,Municipalidad  de Rosario,Argentina,1
5632,Municipalidad de Montecarlo,Argentina,1
5633,Santa Ana (Costa Rica),Costa Rica,6
5634,Prefeitura da Estância Turística de ITU,Brazil,3
5635,Municipality of Rauch,Argentina,1
5636,Región Metropolitana de Santiago,Chile,4
5637,Municipalidad de Montecarlo,Argentina,1
5638,Municipalidad de Concepción,Chile,4
5639,City of Goiânia,Brazil,3
5640,San Antonio,Chile,4
5641,Municipality of Rauch,Argentina,1
5642,Prefeitura de São Leopoldo,Brazil,3
5643,Municipality of Recife,Brazil,3
5644,Prefeitura de Joaçaba,Brazil,3
5645,Prefeitura de Extrema,Brazil,3
5646,Ciudad de Mendoza,Argentina,1
5647,Ayuntamiento de Culiacán,Mexico,10
5648,Prefeitura de Duque de Caxias,Brazil,3
5649,Prefeitura de Nova Santa Rita,Brazil,3
5650,Prefeitura de Guanhães,Brazil,3
5651,San Pedro Garza García,Mexico,10
5652,Santa Ana (Costa Rica),Costa Rica,6
5653,Prefeitura de Itá,Brazil,3
5654,Tilarán,Costa Rica,6
5655,Prefeitura de Porto Velho,Brazil,3
5656,Nueva Concepción,Guatemala,8
5657,Envigado,Colombia,5
5658,Municipality of Medellín,Colombia,5
5659,Municipalidad de General Alvear (Mendoza),Argentina,1
5660,Ramona,Argentina,1
5661,Municipality of Recife,Brazil,3
5662,Junta Intermunicipal de Medio Ambiente de Sierra Occidental y Costa (JISOC),Mexico,10
5663,San Antonio,Chile,4
5664,City of Monterrey,Mexico,10
5665,Prefeitura Municipal de Santos,Brazil,3
5666,Oreamuno,Costa Rica,6
5667,Municipalidad de Cañas,Costa Rica,6
5668,Prefeitura de Niterói,Brazil,3
5669,Rio das Flores,Brazil,3
5670,Ayuntamiento de Victoria (Tamaulipas),Mexico,10
5671,Crespo,Argentina,1
5672,Mongua,Colombia,5
5673,Municipalidad de Temuco,Chile,4
5674,Valle de Santiago,Mexico,10
5675,Municipality of San Martín de los Andes,Argentina,1
5676,Guatemala City,Guatemala,8
5677,Municipality of Campinas,Brazil,3
5678,Prefeitura de Treze Tílias,Brazil,3
5679,Prefeitura Municipal de Petrolina,Brazil,3
5680,Metropolitan Municipality of Lima,Peru,13
5681,General Pueyrredon,Argentina,1
5682,Municipalidad de Peñalolén,Chile,4
5683,Prefeitura do Município de Maringá,Brazil,3
5684,Guatemala City,Guatemala,8
5685,Municipality of Campinas,Brazil,3
5686,Prefeitura de Guanhães,Brazil,3
5687,Renca,Chile,4
5688,Prefeitura do município de Paiçandu,Brazil,3
5689,Municipality of Medellín,Colombia,5
5690,Municipalidad de Puerto Barrios,Guatemala,8
5691,Alcaldia de Rionegro,Colombia,5
5692,Municipalidad de Maipú,Chile,4
5693,Chacabuco,Argentina,1
5694,Alcaldía de Cuenca,Ecuador,7
5695,Municipalidad de La Serena,Chile,4
5696,Prefeitura Municipal de Santos,Brazil,3
5697,Ciudad de Mendoza,Argentina,1
5698,Alcaldia de Manizales,Colombia,5
5699,Municipio de Colima,Mexico,10
5700,Playa del Carmen,Mexico,10
5701,Municipality of Corrientes,Argentina,1
5702,City of Goiânia,Brazil,3
5703,Municipality of Rauch,Argentina,1
5704,Prefeitura de Iperó,Brazil,3
5705,Zinacantepec,Mexico,10
5706,Alcaldia Distrital de Cartagena de Indias,Colombia,5
5707,Prefeitura de Presidente Prudente,Brazil,3
5708,Prefeitura Municipal de Canoas,Brazil,3
5709,Prefeitura de Cordeirópolis,Brazil,3
5710,Municipalidad de Quepos,Costa Rica,6
5711,Concejo Municipal de Distrito de Monte Verde,Costa Rica,6
5712,Junta Intermunicipal de la Región Norte del Estado de Jalisco (JINOR),Mexico,10
5713,Municipio de Mérida,Mexico,10
5714,Alcaldía de Panamá,Panama,11
5715,Zinacantepec,Mexico,10
5716,Alcaldia de Pasto,Colombia,5
5717,Alcaldia de Valdivia,Chile,4
5718,Zarcero,Costa Rica,6
5719,Prefeitura de Sorocaba,Brazil,3
5720,Camilo Aldao,Argentina,1
5721,Municipality of Porto Alegre,Brazil,3
5722,Prefeitura de Pedreira,Brazil,3
5723,Municipalidad  de Rosario,Argentina,1
5724,Region Metropolitana de Guadalajara,Mexico,10
5725,Prefeitura de Serra Talhada,Brazil,3
5726,Municipio de Loja,Ecuador,7
5727,Ayuntamiento de Puerto Vallarta,Mexico,10
5728,Municipio de Chitré,Panama,11
5729,Municipio de Cajamarca,Colombia,5
5730,Prefeitura de Abaetetuba,Brazil,3
5731,Municipalidad Venado Tuerto,Argentina,1
5732,Ayuntamiento de Tonalá,Mexico,10
5733,Alcaldia de Cartago,Colombia,5
5734,Municipalidad de la Ciudad de Neuquén,Argentina,1
5735,Comodoro Rivadavia,Argentina,1
5736,City of Buenos Aires,Argentina,1
5737,Distrito Metropolitano de Quito,Ecuador,7
5738,Prefeitura de Sobral,Brazil,3
5739,Alcaldía de Cúcuta,Colombia,5
5740,Municipio de Bucaramanga,Colombia,5
5741,Envigado,Colombia,5
5742,Prefeitura de Serra Talhada,Brazil,3
5743,Municipalidad de Independencia,Chile,4
5744,Prefeitura de Cocal do Sul,Brazil,3
5745,Municipality of San Pedro Tlaquepaque,Mexico,10
5746,Prefeitura do Município de Maringá,Brazil,3
5747,Alcaldía de Ríohacha,Colombia,5
5748,Gobierno Municipal de León de los Aldamas,Mexico,10
5749,Corrales,Colombia,5
5750,Prefeitura de Lorena,Brazil,3
5751,Municipality of Recife,Brazil,3
5752,Prefeitura de Campo Grande,Brazil,3
5753,Municipalidad de Desamparados,Costa Rica,6
5754,Municipalidad  de Rosario,Argentina,1
5755,Municipalidad de San Isidro (Lima),Peru,13
5756,Municipalidad de la Ciudad de Neuquén,Argentina,1
5757,Beteitiva,Colombia,5
5758,Tilarán,Costa Rica,6
5759,Ayuntamiento de Celaya,Mexico,10
5760,Prefeitura de Tangará da Serra,Brazil,3
5761,Municipalidad de Santiago de Surco,Peru,13
5762,Prefeitura de Lorena,Brazil,3
5763,Municipalidad Distrital de La Molina,Peru,13
5764,Municipalidad de General Alvear (Mendoza),Argentina,1
5765,Alcaldia de Manizales,Colombia,5
5766,Municipalidad de Belén,Costa Rica,6
5767,Distrito Metropolitano de Quito,Ecuador,7
5768,Prefeitura de São Leopoldo,Brazil,3
5769,Prefeitura de Lorena,Brazil,3
5770,Ayuntamiento de Hermosillo,Mexico,10
5771,Alcaldía Municipal de Armenia,Colombia,5
5772,Floresta,Colombia,5
5773,Prefeitura de Itapoá,Brazil,3
5774,Prefeitura da Cidade de São José do Rio Preto,Brazil,3
5775,Comodoro Rivadavia,Argentina,1
5776,Prefeitura de Santa Bárbara,Brazil,3
5777,Ayuntamiento de Puerto Vallarta,Mexico,10
5778,Alcaldia de Manizales,Colombia,5
5779,Prefeitura de Quissamã,Brazil,3
5780,Municipality of Medellín,Colombia,5
5781,Busbanza,Colombia,5
5782,Alcaldia de Pasto,Colombia,5
5783,Coatzacoalcos,Mexico,10
5784,Mexico City,Mexico,10
5785,Ayuntamiento San Nicolás de los Garza,Mexico,10
5786,Municipalidad de Portoviejo,Ecuador,7
5787,Prefeitura de Conde (Paraíba),Brazil,3
5788,Prefeitura da Estância Turística de ITU,Brazil,3
5789,Concejo Municipal de Distrito de Monte Verde,Costa Rica,6
5790,Prefeitura de Niterói,Brazil,3
5791,Ayuntamiento de Apodaca,Mexico,10
5792,Concejo Municipal de Distrito de Monte Verde,Costa Rica,6
5793,Municipalidad de Montecarlo,Argentina,1
5794,Municipality of Tópaga,Colombia,5
5795,Prefeitura de Manaus,Brazil,3
5796,Prefeitura de Lorena,Brazil,3
5797,Municipalidad de Tampico,Mexico,10
5798,Alcaldía de Ríohacha,Colombia,5
5799,Prefeitura de Cocal do Sul,Brazil,3
5800,Municipality of San Martín de los Andes,Argentina,1
5801,Metropolitan Municipality of Lima,Peru,13
5802,Crespo,Argentina,1
5803,Prefeitura de Campo Grande,Brazil,3
5804,Crespo,Argentina,1
5805,Municipalidad de Concepción,Chile,4
5806,Prefeitura de Vitória,Brazil,3
5807,Municipality of Recife,Brazil,3
5808,Aipromades Lago de Chapala,Mexico,10
5809,Bogotá Distrito Capital,Colombia,5
5810,Prefeitura de Vitória,Brazil,3
5811,Ciudad de Mendoza,Argentina,1
5812,Prefeitura de São Leopoldo,Brazil,3
5813,Prefeitura de Iperó,Brazil,3
5814,Prefeitura de Jundiaí,Brazil,3
5815,Bogotá Distrito Capital,Colombia,5
5816,Prefeitura de Porto Velho,Brazil,3
5817,Prefeitura do município de Paiçandu,Brazil,3
5818,Prefeitura de São Leopoldo,Brazil,3
5819,Municipalidad de Peñalolén,Chile,4
5820,Prefeitura de Betim,Brazil,3
5821,Municipality of Resistencia,Argentina,1
5822,Municipio La Chorrera,Panama,11
5823,Municipalidad Distrital de La Molina,Peru,13
5824,Ayuntamiento de Tonalá,Mexico,10
5825,Municipio La Chorrera,Panama,11
5826,Municipality of Belo Horizonte,Brazil,3
5827,Prefeitura de Serra Talhada,Brazil,3
5828,Municipalidad Venado Tuerto,Argentina,1
5829,Prefeitura de Lorena,Brazil,3
5830,Prefeitura de Alexânia,Brazil,3
5831,Corrales,Colombia,5
5832,Mexico City,Mexico,10
5833,Municipality of Porto Alegre,Brazil,3
